timestamp,name,class,level,fcr,teleportTime,killTime,viperQuit,coldImmune
2023-08-24T12:30:11.096Z,sighbertwo,Sorceress,94,143,6047,,,
2023-08-24T12:34:10.108Z,sighbertwo,Sorceress,94,143,5266,,,
2023-08-24T12:37:23.281Z,sighbertwo,Sorceress,94,143,5781,12531,,
2023-08-24T12:41:12.830Z,sighbertwo,Sorceress,94,143,5735,7844,,
2023-08-24T12:44:45.727Z,sighbertwo,Sorceress,94,143,4828,,,
2023-08-24T12:48:37.849Z,sighbertwo,Sorceress,94,143,4937,,1,
2023-08-24T12:52:03.956Z,sighbertwo,Sorceress,94,143,5203,,1,
2023-08-24T12:55:43.582Z,sighbertwo,Sorceress,94,143,4812,5985,,
2023-08-24T12:59:17.910Z,sighbertwo,Sorceress,94,143,5172,53219,,
2023-08-24T13:02:57.831Z,sighbertwo,Sorceress,94,143,5282,,1,
2023-08-24T13:06:34.343Z,sighbertwo,Sorceress,94,143,4844,13391,,
2023-08-24T13:10:04.770Z,sighbertwo,Sorceress,94,143,5781,5610,,
2023-08-24T13:13:47.437Z,sighbertwo,Sorceress,94,143,4891,9984,,
2023-08-24T13:17:13.366Z,sighbertwo,Sorceress,94,143,4844,,1,
2023-08-24T13:20:39.049Z,sighbertwo,Sorceress,94,143,5141,5406,,
2023-08-24T13:24:31.101Z,sighbertwo,Sorceress,94,143,5735,6796,,
2023-08-24T13:28:08.686Z,sighbertwo,Sorceress,94,143,5703,15625,,
2023-08-24T13:30:48.924Z,sighbertwo,Sorceress,94,143,4875,25578,,
2023-08-24T13:34:59.029Z,sighbertwo,Sorceress,94,143,4860,12156,,
2023-08-24T13:38:28.746Z,sighbertwo,Sorceress,94,143,5297,,1,
2023-08-24T13:42:06.960Z,sighbertwo,Sorceress,94,143,5797,8906,,
2023-08-24T13:45:37.493Z,sighbertwo,Sorceress,94,143,5750,13344,,
2023-08-24T13:49:17.649Z,sighbertwo,Sorceress,94,143,4890,10860,,
2023-08-24T13:52:44.233Z,sighbertwo,Sorceress,94,143,5234,,1,
2023-08-24T13:56:10.963Z,sighbertwo,Sorceress,94,143,4813,,1,
2023-08-24T13:59:47.242Z,sighbertwo,Sorceress,94,143,5344,5625,,
2023-08-24T14:03:41.420Z,sighbertwo,Sorceress,94,143,4906,2094,,
2023-08-24T14:07:00.026Z,sighbertwo,Sorceress,94,143,5250,,,
2023-08-24T14:10:51.227Z,sighbertwo,Sorceress,94,143,4875,9906,,
2023-08-24T14:14:12.789Z,sighbertwo,Sorceress,94,143,4938,,1,
2023-08-24T14:18:03.712Z,sighbertwo,Sorceress,94,143,4860,,1,
2023-08-24T14:21:40.921Z,sighbertwo,Sorceress,94,143,5750,,1,
2023-08-24T14:25:17.356Z,sighbertwo,Sorceress,94,143,4828,8157,,
2023-08-24T14:28:56.008Z,sighbertwo,Sorceress,94,143,5281,,1,
2023-08-24T14:32:30.959Z,sighbertwo,Sorceress,94,143,4875,13078,,
2023-08-24T14:36:05.878Z,sighbertwo,Sorceress,94,143,5750,13031,,
2023-08-24T14:41:33.094Z,sighbertwo,Sorceress,94,143,5781,,1,
2023-08-24T14:45:04.633Z,sighbertwo,Sorceress,94,143,5797,25562,,
2023-08-24T14:48:41.922Z,sighbertwo,Sorceress,94,143,5234,23328,,
2023-08-24T14:52:25.875Z,sighbertwo,Sorceress,94,143,4906,,1,
2023-08-24T14:55:55.563Z,sighbertwo,Sorceress,94,143,5750,,,
2023-08-24T14:59:32.021Z,sighbertwo,Sorceress,94,143,5266,,,
2023-08-24T15:03:15.973Z,sighbertwo,Sorceress,94,143,5734,,1,
2023-08-24T15:06:45.101Z,sighbertwo,Sorceress,94,143,5234,,,
2023-08-24T15:10:24.980Z,sighbertwo,Sorceress,94,143,5328,,,
2023-08-24T15:14:01.111Z,sighbertwo,Sorceress,94,143,5844,7203,,
2023-08-24T15:17:37.978Z,sighbertwo,Sorceress,94,143,5188,,1,
2023-08-24T15:21:17.489Z,sighbertwo,Sorceress,94,143,4828,,1,
2023-08-24T15:24:30.398Z,sighbertwo,Sorceress,94,143,5250,,,
2023-08-24T15:28:32.054Z,sighbertwo,Sorceress,94,143,4968,12172,,
2023-08-24T15:31:43.224Z,sighbertwo,Sorceress,94,143,5203,,1,
2023-08-24T15:35:33.675Z,sighbertwo,Sorceress,94,143,5219,,1,
2023-08-24T15:39:15.169Z,sighbertwo,Sorceress,94,143,4907,,1,
2023-08-24T15:42:52.381Z,sighbertwo,Sorceress,94,143,4875,,,
2023-08-24T15:46:28.452Z,sighbertwo,Sorceress,94,143,4859,4610,,
2023-08-24T15:50:01.124Z,sighbertwo,Sorceress,94,143,5812,22500,,
2023-08-24T15:53:38.214Z,sighbertwo,Sorceress,94,143,4875,8938,,
2023-08-24T15:57:19.365Z,sighbertwo,Sorceress,94,143,4937,,1,
2023-08-24T16:00:33.952Z,sighbertwo,Sorceress,94,143,5672,,1,
2023-08-24T16:04:25.769Z,sighbertwo,Sorceress,94,143,4891,,1,
2023-08-24T16:08:11.241Z,sighbertwo,Sorceress,94,143,5234,,,
2023-08-24T16:11:48.528Z,sighbertwo,Sorceress,94,143,5766,25937,,
2023-08-24T16:15:20.117Z,sighbertwo,Sorceress,94,143,5796,19641,,
2023-08-24T16:18:54.654Z,sighbertwo,Sorceress,94,143,4907,45687,,
2023-08-24T16:23:01.852Z,sighbertwo,Sorceress,94,143,4968,,1,
2023-08-24T16:26:34.637Z,sighbertwo,Sorceress,94,143,4843,26360,,
2023-08-24T16:30:11.051Z,sighbertwo,Sorceress,94,143,4859,25828,,
2023-08-24T16:33:45.848Z,sighbertwo,Sorceress,94,143,4921,,1,
2023-08-24T16:37:24.033Z,sighbertwo,Sorceress,94,143,4875,,,
2023-08-24T16:41:05.620Z,sighbertwo,Sorceress,94,143,5000,3953,,
2023-08-24T16:44:50.487Z,sighbertwo,Sorceress,94,143,5141,12031,,
2023-08-24T16:48:23.163Z,sighbertwo,Sorceress,94,143,4844,,1,
2023-08-24T16:51:55.732Z,sighbertwo,Sorceress,94,143,4875,,1,
2023-08-24T16:55:30.511Z,sighbertwo,Sorceress,94,143,4875,,1,
2023-08-24T16:58:51.842Z,sighbertwo,Sorceress,94,143,4922,,1,
2023-08-24T17:02:37.880Z,sighbertwo,Sorceress,94,143,5813,,1,
2023-08-24T17:06:21.324Z,sighbertwo,Sorceress,94,143,5250,18532,,
2023-08-24T17:10:01.145Z,sighbertwo,Sorceress,94,143,5719,,,
2023-08-24T17:13:32.869Z,sighbertwo,Sorceress,94,143,4859,,1,
2023-08-24T17:17:02.809Z,sighbertwo,Sorceress,94,143,4844,8390,,
2023-08-24T17:20:46.242Z,sighbertwo,Sorceress,94,143,4938,,1,
2023-08-24T17:24:20.306Z,sighbertwo,Sorceress,94,143,4907,,,
2023-08-24T17:28:08.653Z,sighbertwo,Sorceress,94,143,5172,,1,
2023-08-24T17:31:18.992Z,sighbertwo,Sorceress,94,143,5735,,,
2023-08-24T17:35:12.709Z,sighbertwo,Sorceress,94,143,5266,,1,
2023-08-24T17:38:52.934Z,sighbertwo,Sorceress,94,143,5312,,1,
2023-08-24T17:42:22.804Z,sighbertwo,Sorceress,94,143,4875,,1,
2023-08-24T17:45:58.906Z,sighbertwo,Sorceress,94,143,4953,,,
2023-08-24T17:49:34.332Z,sighbertwo,Sorceress,94,143,5157,4328,,
2023-08-24T17:53:13.512Z,sighbertwo,Sorceress,94,143,4844,,,
2023-08-24T17:56:50.047Z,sighbertwo,Sorceress,94,143,5156,,,
2023-08-24T18:00:09.760Z,sighbertwo,Sorceress,94,143,4985,,1,
2023-08-24T18:04:01.627Z,sighbertwo,Sorceress,94,143,4797,5031,,
2023-08-24T18:07:22.447Z,sighbertwo,Sorceress,94,143,4875,3047,,
2023-08-24T18:11:14.503Z,sighbertwo,Sorceress,94,143,5703,7750,,
2023-08-24T18:17:06.653Z,sighbertwo,Sorceress,94,143,5719,6187,,
2023-08-24T18:20:14.027Z,sighbertwo,Sorceress,94,143,4860,17218,,
2023-08-24T18:24:01.657Z,sighbertwo,Sorceress,94,143,4828,,1,
