timestamp,name,class,level,fcr,teleportTime,killTime,viperQuit,coldImmune
2023-08-30T01:09:07.991Z,sighbertwo,Sorceress,94,143,4891,,1,
2023-08-30T01:12:24.385Z,sighbertwo,Sorceress,94,143,5859,21453,,
2023-08-30T01:13:51.965Z,sighberthree,Sorceress,95,139,4781,,1,
2023-08-30T01:16:22.980Z,sighbertwo,Sorceress,94,143,4813,,1,
2023-08-30T01:19:37.301Z,sighberthree,Sorceress,95,139,4828,,1,
2023-08-30T01:19:53.905Z,sighbertwo,Sorceress,94,143,4906,,,
2023-08-30T01:23:35.354Z,sighbertwo,Sorceress,94,143,4937,,1,
2023-08-30T01:24:35.483Z,sighberthree,Sorceress,95,139,4734,30297,,
2023-08-30T01:26:49.849Z,sighbertwo,Sorceress,94,143,4890,10266,,
2023-08-30T01:30:47.523Z,sighbertwo,Sorceress,94,143,4891,,1,
2023-08-30T01:31:43.279Z,sighberthree,Sorceress,95,139,5265,3172,,
2023-08-30T01:34:17.520Z,sighbertwo,Sorceress,94,143,4968,7844,,
2023-08-30T01:37:16.902Z,sighberthree,Sorceress,95,139,5625,,1,
2023-08-30T01:37:58.780Z,sighbertwo,Sorceress,94,143,5390,4688,,
2023-08-30T01:41:35.771Z,sighbertwo,Sorceress,94,143,4860,7625,,
2023-08-30T01:44:36.043Z,sighberthree,Sorceress,95,139,4891,,1,
2023-08-30T01:45:06.248Z,sighbertwo,Sorceress,94,143,5297,4266,,
2023-08-30T01:47:38.974Z,sighberthree,Sorceress,95,139,5672,8844,,
2023-08-30T01:48:44.877Z,sighbertwo,Sorceress,94,143,5828,11891,,
2023-08-30T01:52:19.362Z,sighbertwo,Sorceress,94,143,4828,14204,,
2023-08-30T01:55:40.892Z,sighbertwo,Sorceress,94,143,5234,,,
2023-08-30T01:55:44.191Z,sighberthree,Sorceress,95,139,5734,7203,,
2023-08-30T01:59:40.228Z,sighbertwo,Sorceress,94,143,5328,,,
2023-08-30T02:03:09.094Z,sighbertwo,Sorceress,94,143,5328,5859,,
2023-08-30T02:06:50.853Z,sighbertwo,Sorceress,94,143,4954,12437,,
2023-08-30T02:10:27.088Z,sighbertwo,Sorceress,94,143,5218,,,
2023-08-30T02:10:50.509Z,sighberthree,Sorceress,95,139,5141,2531,,
2023-08-30T02:14:00.147Z,sighbertwo,Sorceress,94,143,5766,13390,,
2023-08-30T02:17:33.588Z,sighbertwo,Sorceress,94,143,5718,7469,,
2023-08-30T13:07:09.523Z,sighbertwo,Sorceress,94,143,4891,,1,
2023-08-30T13:10:38.812Z,sighbertwo,Sorceress,94,143,4844,,1,
2023-08-30T13:14:05.779Z,sighbertwo,Sorceress,94,143,4937,4578,,
2023-08-30T13:16:20.520Z,sighberthree,Sorceress,95,139,9594,,1,
2023-08-30T13:17:56.424Z,sighbertwo,Sorceress,94,143,5562,8859,,
2023-08-30T13:21:19.127Z,sighbertwo,Sorceress,94,143,4953,11297,,
2023-08-30T13:22:11.962Z,sighberthree,Sorceress,95,139,4828,9672,,
2023-08-30T13:26:45.128Z,sighbertwo,Sorceress,94,143,5016,,1,
2023-08-30T13:26:55.083Z,sighberthree,Sorceress,95,139,5187,8297,,
2023-08-30T13:30:37.243Z,sighbertwo,Sorceress,94,143,4812,,1,
2023-08-30T13:33:58.420Z,sighbertwo,Sorceress,94,143,4953,20344,,
2023-08-30T13:37:56.313Z,sighbertwo,Sorceress,94,143,5781,13266,,
2023-08-30T13:41:12.236Z,sighbertwo,Sorceress,94,143,4937,,,
