timestamp,name,class,level,fcr,teleportTime,killTime,viperQuit,coldImmune
2023-08-18T13:09:13.636Z,sighbertwo,Sorceress,94,143,4969,10453,,
2023-08-18T13:09:37.448Z,sighberthree,Sorceress,95,114,5000,,,
2023-08-18T13:12:57.645Z,sighbertwo,Sorceress,94,143,5218,,,
2023-08-18T13:13:20.718Z,sighberthree,Sorceress,95,114,4844,,1,
2023-08-18T13:16:28.603Z,sighbertwo,Sorceress,94,143,4860,,,
2023-08-18T13:16:51.909Z,sighberthree,Sorceress,95,114,5235,,1,
2023-08-18T13:20:12.141Z,sighbertwo,Sorceress,94,143,4953,,1,
2023-08-18T13:20:33.854Z,sighberthree,Sorceress,95,114,4860,6578,,
2023-08-18T13:23:31.929Z,sighbertwo,Sorceress,94,143,4969,8922,,
2023-08-18T13:24:04.284Z,sighberthree,Sorceress,95,114,5265,3079,,
2023-08-18T13:27:23.137Z,sighbertwo,Sorceress,94,143,4969,,,
2023-08-18T13:27:40.464Z,sighberthree,Sorceress,95,114,4828,,1,
2023-08-18T13:31:03.611Z,sighbertwo,Sorceress,94,143,4921,,1,
2023-08-18T13:31:21.657Z,sighberthree,Sorceress,95,114,4906,,1,
2023-08-18T13:34:36.997Z,sighbertwo,Sorceress,94,143,5250,4391,,
2023-08-18T13:34:58.364Z,sighberthree,Sorceress,95,114,5828,12312,,
2023-08-18T13:38:22.099Z,sighbertwo,Sorceress,94,143,5781,,1,
2023-08-18T13:38:28.987Z,sighberthree,Sorceress,95,114,5703,,1,
2023-08-18T13:41:54.201Z,sighbertwo,Sorceress,94,143,5187,10922,,
2023-08-18T13:42:07.251Z,sighberthree,Sorceress,95,114,4875,,1,
2023-08-18T13:45:29.248Z,sighbertwo,Sorceress,94,143,4890,10047,,
2023-08-18T13:45:48.529Z,sighberthree,Sorceress,95,114,4875,27781,,
2023-08-18T13:48:56.144Z,sighbertwo,Sorceress,94,143,5906,8219,,
2023-08-18T13:49:26.001Z,sighberthree,Sorceress,95,114,4922,,,
2023-08-18T13:52:47.365Z,sighbertwo,Sorceress,94,143,5188,4500,,
2023-08-18T13:52:59.923Z,sighberthree,Sorceress,95,114,5250,4797,,
2023-08-18T13:56:15.269Z,sighbertwo,Sorceress,94,143,5344,4656,,
2023-08-18T13:56:35.619Z,sighberthree,Sorceress,95,114,4875,6062,,
2023-08-18T13:59:53.181Z,sighbertwo,Sorceress,94,143,4984,14016,,
2023-08-18T14:00:07.994Z,sighberthree,Sorceress,95,114,4843,10375,,
