timestamp,name,class,level,fcr,teleportTime,killTime,viperQuit,coldImmune
2023-08-22T22:34:53.136Z,sighbertwo,Sorceress,94,143,4875,4968,,
2023-08-22T22:35:02.453Z,sighberthree,Sorceress,95,114,4890,7235,,
2023-08-22T22:38:49.287Z,sighbertwo,Sorceress,94,143,5235,,1,
2023-08-22T22:38:57.654Z,sighberthree,Sorceress,95,114,4891,,,
2023-08-22T22:42:05.676Z,sighbertwo,Sorceress,94,143,4891,,1,
2023-08-22T22:42:15.087Z,sighberthree,Sorceress,95,114,4797,36875,,
2023-08-22T22:45:56.902Z,sighbertwo,Sorceress,94,143,4844,,,
2023-08-22T22:46:12.209Z,sighberthree,Sorceress,95,114,5672,10344,,
2023-08-22T22:49:35.049Z,sighbertwo,Sorceress,94,143,4828,,1,
2023-08-22T22:49:46.003Z,sighberthree,Sorceress,95,114,5265,5438,,
2023-08-22T22:53:09.658Z,sighbertwo,Sorceress,94,143,5782,,1,
2023-08-22T22:53:29.222Z,sighberthree,Sorceress,95,114,4875,,,
2023-08-22T22:56:45.108Z,sighbertwo,Sorceress,94,143,4969,20359,,
2023-08-22T22:57:06.315Z,sighberthree,Sorceress,95,114,5375,,1,
2023-08-22T23:00:20.940Z,sighberthree,Sorceress,95,114,5344,5125,,
2023-08-22T23:04:11.987Z,sighbertwo,Sorceress,94,143,5281,,1,
2023-08-22T23:04:13.284Z,sighberthree,Sorceress,95,114,5000,,,
2023-08-22T23:07:35.915Z,sighbertwo,Sorceress,94,143,4875,,1,
2023-08-22T23:07:48.835Z,sighberthree,Sorceress,95,114,5421,,1,
2023-08-22T23:11:15.820Z,sighbertwo,Sorceress,94,143,5875,,1,
2023-08-22T23:11:33.694Z,sighberthree,Sorceress,95,114,5422,2094,,
2023-08-22T23:14:46.728Z,sighberthree,Sorceress,95,114,4938,18015,,
2023-08-22T23:14:48.834Z,sighbertwo,Sorceress,94,143,5875,16843,,
2023-08-22T23:18:25.437Z,sighbertwo,Sorceress,94,143,4985,25000,,
2023-08-22T23:18:42.493Z,sighberthree,Sorceress,95,114,4953,12078,,
2023-08-22T23:21:46.314Z,sighbertwo,Sorceress,94,143,4922,,,
2023-08-22T23:22:17.687Z,sighberthree,Sorceress,95,114,5890,,1,
2023-08-22T23:25:22.083Z,sighbertwo,Sorceress,94,143,5813,,,
2023-08-22T23:25:35.457Z,sighberthree,Sorceress,95,114,5829,,1,
2023-08-22T23:29:15.610Z,sighbertwo,Sorceress,94,143,4938,,,
2023-08-22T23:29:31.525Z,sighberthree,Sorceress,95,114,5203,8094,,
2023-08-22T23:33:06.400Z,sighberthree,Sorceress,95,114,4922,,1,
2023-08-22T23:36:38.375Z,sighberthree,Sorceress,95,114,4938,,,
2023-08-22T23:36:45.481Z,sighbertwo,Sorceress,94,143,4812,,1,
2023-08-22T23:40:02.161Z,sighbertwo,Sorceress,94,143,4875,2110,,
2023-08-22T23:40:25.235Z,sighberthree,Sorceress,95,114,5860,,1,
2023-08-22T23:43:45.928Z,sighbertwo,Sorceress,94,143,5797,,1,
2023-08-22T23:43:51.936Z,sighberthree,Sorceress,95,114,5297,,,
2023-08-22T23:50:37.221Z,sighberthree,Sorceress,95,114,4875,2094,,
2023-08-22T23:51:29.533Z,sighbertwo,Sorceress,94,143,4859,,1,
2023-08-22T23:54:33.761Z,sighberthree,Sorceress,95,114,5281,4610,,
2023-08-22T23:54:52.884Z,sighbertwo,Sorceress,94,143,4985,5047,,
2023-08-22T23:58:14.680Z,sighbertwo,Sorceress,94,143,4875,7625,,
2023-08-22T23:58:02.161Z,sighberthree,Sorceress,95,114,4953,39719,,
2023-08-23T00:01:46.209Z,sighberthree,Sorceress,95,114,4812,11813,,
2023-08-23T00:02:05.594Z,sighbertwo,Sorceress,94,143,4843,4563,,
2023-08-23T00:05:17.213Z,sighberthree,Sorceress,95,114,4829,4187,,
2023-08-23T00:05:44.975Z,sighbertwo,Sorceress,94,143,4906,6282,,
2023-08-23T00:08:55.093Z,sighberthree,Sorceress,95,114,5750,7734,,
2023-08-23T00:09:24.280Z,sighbertwo,Sorceress,94,143,4906,,1,
2023-08-23T00:12:27.157Z,sighberthree,Sorceress,95,114,4937,,,
2023-08-23T00:12:56.906Z,sighbertwo,Sorceress,94,143,5188,,,
2023-08-23T00:16:07.025Z,sighberthree,Sorceress,95,114,4954,,1,
2023-08-23T00:16:16.300Z,sighbertwo,Sorceress,94,143,4937,4250,,
2023-08-23T00:20:11.989Z,sighbertwo,Sorceress,94,143,5281,4938,,
2023-08-23T00:23:28.006Z,sighberthree,Sorceress,95,114,5219,,1,
2023-08-23T00:23:42.904Z,sighbertwo,Sorceress,94,143,4813,,1,
2023-08-23T00:26:57.840Z,sighberthree,Sorceress,95,114,5859,,1,
2023-08-23T00:27:24.589Z,sighbertwo,Sorceress,94,143,5782,9734,,
2023-08-23T00:30:22.163Z,sighberthree,Sorceress,95,114,4937,,1,
2023-08-23T00:30:41.723Z,sighbertwo,Sorceress,94,143,5375,12672,,
2023-08-23T00:33:59.083Z,sighberthree,Sorceress,95,114,5859,,1,
2023-08-23T00:34:33.575Z,sighbertwo,Sorceress,94,143,4891,4031,,
2023-08-23T00:37:24.953Z,sighberthree,Sorceress,95,114,4969,8109,,
2023-08-23T00:38:17.672Z,sighbertwo,Sorceress,94,143,4907,4843,,
2023-08-23T00:41:19.380Z,sighberthree,Sorceress,95,114,4953,9313,,
2023-08-23T00:41:44.360Z,sighbertwo,Sorceress,94,143,4922,,1,
2023-08-23T00:44:58.363Z,sighberthree,Sorceress,95,114,5875,10500,,
2023-08-23T00:45:23.767Z,sighbertwo,Sorceress,94,143,5735,,,
2023-08-23T00:48:30.164Z,sighberthree,Sorceress,95,114,5265,,1,
2023-08-23T00:48:58.442Z,sighbertwo,Sorceress,94,143,5797,,,
2023-08-23T00:52:09.063Z,sighberthree,Sorceress,95,114,4938,,,
2023-08-23T00:52:19.854Z,sighbertwo,Sorceress,94,143,5000,,1,
2023-08-23T00:55:44.207Z,sighberthree,Sorceress,95,114,4937,12094,,
2023-08-23T00:56:12.119Z,sighbertwo,Sorceress,94,143,4985,,1,
2023-08-23T00:59:20.315Z,sighberthree,Sorceress,95,114,4937,,,
2023-08-23T00:59:48.333Z,sighbertwo,Sorceress,94,143,4922,40750,,
2023-08-23T01:02:57.100Z,sighberthree,Sorceress,95,114,4937,7313,,
2023-08-23T01:03:59.707Z,sighbertwo,Sorceress,94,143,4828,,,
2023-08-23T01:06:15.993Z,sighberthree,Sorceress,95,114,5906,6500,,
2023-08-23T01:07:16.949Z,sighbertwo,Sorceress,94,143,5031,,,
2023-08-23T01:11:11.199Z,sighbertwo,Sorceress,94,143,5281,33625,,
2023-08-23T01:13:48.097Z,sighberthree,Sorceress,95,114,5344,,,
2023-08-23T01:16:27.846Z,sighberthree,Sorceress,95,114,5781,,1,
2023-08-23T01:17:24.528Z,sighbertwo,Sorceress,94,143,5281,,,
2023-08-23T01:20:19.440Z,sighberthree,Sorceress,95,114,5813,,1,
2023-08-23T01:21:05.000Z,sighbertwo,Sorceress,94,143,4922,5938,,
2023-08-23T01:24:03.926Z,sighberthree,Sorceress,95,114,5844,9812,,
2023-08-23T01:24:41.235Z,sighbertwo,Sorceress,94,143,5078,7079,,
2023-08-23T01:27:34.550Z,sighberthree,Sorceress,95,114,5219,,1,
2023-08-23T01:28:12.381Z,sighbertwo,Sorceress,94,143,5907,,,
2023-08-23T01:31:05.084Z,sighberthree,Sorceress,95,114,4937,,1,
2023-08-23T01:34:29.663Z,sighberthree,Sorceress,95,114,4922,,,
2023-08-23T01:38:21.049Z,sighberthree,Sorceress,95,114,4828,5906,,
2023-08-23T01:42:04.831Z,sighberthree,Sorceress,95,114,4859,,1,
2023-08-23T01:45:45.134Z,sighberthree,Sorceress,95,114,5125,6859,,
2023-08-23T01:48:55.228Z,sighberthree,Sorceress,95,114,5312,,1,
2023-08-23T01:52:50.538Z,sighberthree,Sorceress,95,114,5843,,,
2023-08-23T01:56:34.529Z,sighberthree,Sorceress,95,114,5188,,,
2023-08-23T01:59:59.306Z,sighberthree,Sorceress,95,114,16063,,1,
2023-08-23T02:03:16.810Z,sighbertwo,Sorceress,94,143,4938,14234,,
2023-08-23T02:03:40.411Z,sighberthree,Sorceress,95,114,5797,,,
2023-08-23T02:07:16.879Z,sighberthree,Sorceress,95,114,5797,9141,,
2023-08-23T02:10:49.622Z,sighberthree,Sorceress,95,114,5734,9594,,
2023-08-23T02:14:31.632Z,sighberthree,Sorceress,95,114,4907,,,
2023-08-23T02:18:01.622Z,sighberthree,Sorceress,95,114,5718,25141,,
2023-08-23T02:21:45.144Z,sighberthree,Sorceress,95,114,5171,,1,
2023-08-23T10:04:47.892Z,sighbertwo,Sorceress,94,143,5329,,1,
2023-08-23T10:04:47.791Z,sighberthree,Sorceress,95,114,4890,5906,,
2023-08-23T10:08:43.571Z,sighbertwo,Sorceress,94,143,4922,16906,,
2023-08-23T10:08:48.624Z,sighberthree,Sorceress,95,114,6500,14688,,
2023-08-23T10:12:13.505Z,sighbertwo,Sorceress,94,143,5000,,1,
2023-08-23T10:12:22.321Z,sighberthree,Sorceress,95,114,5719,23328,,
2023-08-23T10:15:53.998Z,sighbertwo,Sorceress,94,143,5188,3859,,
2023-08-23T10:16:03.326Z,sighberthree,Sorceress,95,114,4875,13891,,
2023-08-23T10:19:21.197Z,sighbertwo,Sorceress,94,143,5750,,1,
2023-08-23T10:19:34.533Z,sighberthree,Sorceress,95,114,4859,16703,,
2023-08-23T10:23:07.348Z,sighberthree,Sorceress,95,114,4922,7500,,
2023-08-23T10:26:41.240Z,sighberthree,Sorceress,95,114,5375,,1,
2023-08-23T10:27:02.372Z,sighbertwo,Sorceress,94,143,4734,32250,,
2023-08-23T10:30:17.617Z,sighberthree,Sorceress,95,114,4797,,1,
2023-08-23T10:30:17.605Z,sighbertwo,Sorceress,94,143,4859,11313,,
2023-08-23T10:33:40.830Z,sighbertwo,Sorceress,94,143,6766,,1,
2023-08-23T10:33:47.547Z,sighberthree,Sorceress,95,114,4828,24688,,
2023-08-23T10:37:34.836Z,sighberthree,Sorceress,95,114,4906,,1,
2023-08-23T10:40:18.626Z,sighbertwo,Sorceress,94,143,4860,,1,
2023-08-23T10:41:05.607Z,sighberthree,Sorceress,95,114,4937,,1,
2023-08-23T10:44:27.013Z,sighberthree,Sorceress,95,114,5828,,1,
2023-08-23T10:48:23.743Z,sighberthree,Sorceress,95,114,4843,,1,
2023-08-23T10:52:00.273Z,sighberthree,Sorceress,95,114,4859,,1,
2023-08-23T10:55:36.904Z,sighberthree,Sorceress,95,114,4797,7985,,
2023-08-23T10:59:13.643Z,sighberthree,Sorceress,95,114,4922,,1,
2023-08-23T11:41:00.729Z,sighbertwo,Sorceress,94,143,5047,,1,
2023-08-23T11:41:18.312Z,sighberthree,Sorceress,95,114,5250,,1,
2023-08-23T11:44:51.296Z,sighberthree,Sorceress,95,114,4844,8672,,
2023-08-23T11:48:27.972Z,sighberthree,Sorceress,95,114,5844,9875,,
2023-08-23T11:50:30.217Z,sighbertwo,Sorceress,94,143,5188,4250,,
2023-08-23T11:51:48.976Z,sighberthree,Sorceress,95,114,5828,,1,
2023-08-23T11:54:00.447Z,sighbertwo,Sorceress,94,143,5844,11000,,
2023-08-23T11:55:40.572Z,sighberthree,Sorceress,95,114,4812,9422,,
2023-08-23T11:57:58.768Z,sighbertwo,Sorceress,94,143,4922,6578,,
2023-08-23T11:59:01.585Z,sighberthree,Sorceress,95,114,5203,9375,,
2023-08-23T12:02:52.938Z,sighberthree,Sorceress,95,114,5750,,1,
2023-08-23T12:06:14.193Z,sighberthree,Sorceress,95,114,5797,,,
2023-08-23T12:08:12.242Z,sighbertwo,Sorceress,94,143,4859,,,
